,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trade,TBB,TBQ,ignore,date
42,1506556800000,4192.11,4300.0,4101.0,4174.5,849.785325,1506643199999,3553178.87037354,11426,364.51745200,1525467.35780567,0,2017-09-28
43,1506643200000,4178.98,4263.86,3952.01,4174.69,1602.309565,1506729599999,6571746.35900076,14834,660.40823500,2706153.81551434,0,2017-09-29
44,1506729600000,4175.0,4380.0,4138.1,4378.51,720.353183,1506815999999,3088354.40084536,9324,292.96669300,1258540.22252994,0,2017-09-30
45,1506816000000,4378.49,4406.52,4240.04,4378.48,726.963685,1506902399999,3137143.89184457,9816,291.97590400,1263465.86667018,0,2017-10-01
46,1506902400000,4400.0,4561.63,4360.0,4380.0,655.756974,1506988799999,2905282.77570845,8185,289.54140600,1286786.89051625,0,2017-10-02
47,1506988800000,4380.0,4467.33,4180.8,4310.0,1082.323563,1507075199999,4627422.74283879,12379,492.73518100,2107462.11039911,0,2017-10-03
48,1507075200000,4314.9,4373.0,4142.0,4208.59,868.465101,1507161599999,3676415.10054891,11006,292.92877700,1237552.36930596,0,2017-10-04
49,1507161600000,4208.59,4355.0,4110.0,4292.43,779.138638,1507247999999,3295532.82397779,9158,351.04201900,1483036.83360606,0,2017-10-05
50,1507248000000,4318.99,4417.0,4292.0,4369.0,506.529176,1507334399999,2212035.12414239,6546,226.14817700,988106.60264063,0,2017-10-06
51,1507334400000,4369.0,4479.5,4312.56,4423.0,297.5975,1507420799999,1302533.21459281,4804,145.31307600,637146.85809303,0,2017-10-07
52,1507420800000,4425.0,4658.0,4425.0,4640.0,518.462004,1507507199999,2347356.46944654,7580,280.09485400,1268660.82999198,0,2017-10-08
53,1507507200000,4640.0,4889.98,4550.0,4786.95,646.463145,1507593599999,3040508.90436387,10372,350.75655900,1654274.63749423,0,2017-10-09
54,1507593600000,4786.95,4960.0,4680.59,4783.06,1043.221773,1507679999999,5044283.86347582,11967,678.83267400,3289613.76073974,0,2017-10-10
55,1507680000000,4783.06,4881.61,4710.0,4821.43,753.429396,1507766399999,3609240.90903919,5895,540.08797500,2586977.71897445,0,2017-10-11
56,1507766400000,4821.43,5439.99,4810.16,5430.0,1276.701482,1507852799999,6659759.29119366,8030,796.59471900,4149667.59915114,0,2017-10-12
57,1507852800000,5439.99,5846.17,5379.84,5649.98,1879.82762,1507939199999,10597340.30104987,11663,878.63807700,4945786.36371635,0,2017-10-13
58,1507939200000,5650.0,5900.0,5580.01,5869.99,970.759046,1508025599999,5533972.48599470,6259,433.79490400,2472775.20446234,0,2017-10-14
59,1508025600000,5855.03,5922.3,5400.01,5709.99,1343.523375,1508111999999,7553650.20132813,7452,601.42236100,3384776.70651666,0,2017-10-15
60,1508112000000,5710.0,5788.91,5585.19,5760.02,1528.996462,1508198399999,8701914.79553535,9153,719.21853800,4096285.84717841,0,2017-10-16
61,1508198400000,5760.0,5774.98,5508.63,5595.0,1429.869376,1508284799999,8041662.31881055,9755,688.76677900,3874630.11789208,0,2017-10-17
62,1508284800000,5595.0,5596.0,5037.95,5512.06,2317.804373,1508371199999,12456909.97604373,14824,1039.62247500,5582555.96464678,0,2017-10-18
63,1508371200000,5513.0,5710.0,5490.26,5683.9,1881.722107,1508457599999,10609368.77338359,11553,866.17223400,4889254.26776489,0,2017-10-19
64,1508457600000,5683.31,6110.0,5600.0,6010.01,1972.97722,1508543999999,11486552.18880660,11656,833.03745700,4827682.43818362,0,2017-10-20
65,1508544000000,6013.72,6171.0,5850.03,6024.97,1664.307693,1508630399999,10114821.44026351,10182,796.02257500,4842552.09005084,0,2017-10-21
66,1508630400000,6003.27,6060.0,5720.03,5950.02,1362.092216,1508716799999,8035415.37335629,8846,559.07234200,3298113.25431534,0,2017-10-22
67,1508716800000,5975.0,6080.0,5621.03,5915.93,1812.557715,1508803199999,10607190.98072695,10736,733.79107900,4292971.67402233,0,2017-10-23
68,1508803200000,5909.47,5925.0,5450.0,5477.03,2580.418767,1508889599999,14564495.85056032,13075,1128.82611700,6369508.22114772,0,2017-10-24
69,1508889600000,5506.92,5704.96,5286.98,5689.99,2282.813205,1508975999999,12544847.89154201,12026,1102.09132600,6072831.20164732,0,2017-10-25
70,1508976000000,5670.1,5939.99,5650.0,5861.77,1972.965882,1509062399999,11417126.63602561,11429,779.73999700,4524676.60186949,0,2017-10-26
71,1509062400000,5861.77,5980.0,5649.24,5768.83,1403.706416,1509148799999,8167069.73635031,8305,624.08740900,3639525.74476665,0,2017-10-27
72,1509148800000,5768.79,5850.02,5630.03,5719.64,1276.754412,1509235199999,7308076.01911184,8556,522.43712800,2992463.28829385,0,2017-10-28
73,1509235200000,5709.98,6189.88,5648.01,6169.98,1804.778173,1509321599999,10620967.62459168,10651,954.17019600,5607341.71306722,0,2017-10-29
74,1509321600000,6133.01,6248.68,6030.0,6120.5,1473.687043,1509407999999,9030219.28673499,9027,568.13297000,3484470.96871416,0,2017-10-30
75,1509408000000,6120.52,6498.01,6100.0,6463.0,1511.774925,1509494399999,9487640.84009910,12503,666.76356800,4189144.86604943,0,2017-10-31
76,1509494400000,6463.0,6774.67,6338.02,6753.98,1675.615188,1509580799999,10951171.07254041,16775,681.76242400,4456444.95893702,0,2017-11-01
77,1509580800000,6753.98,7300.0,6685.1,7019.98,2503.610803,1509667199999,17369001.33091877,20222,1152.04304200,8002005.80575711,0,2017-11-02
78,1509667200000,7010.31,7346.34,6923.0,7115.04,1891.497592,1509753599999,13614451.74654126,15375,790.18634400,5689002.21482195,0,2017-11-03
79,1509753600000,7115.02,7480.99,6901.0,7357.09,1399.191767,1509839999999,10064538.39659038,13395,638.38726800,4597312.95311455,0,2017-11-04
80,1509840000000,7357.27,7590.25,7279.02,7345.01,1207.83233,1509926399999,9000403.86573288,11090,540.67519500,4027338.87761942,0,2017-11-05
81,1509926400000,7345.1,7401.0,6906.0,6960.12,1763.019261,1510012799999,12673524.62163980,13525,730.00378700,5258426.96569148,0,2017-11-06
82,1510012800000,6981.72,7198.49,6901.0,7064.04,1440.259494,1510099199999,10173272.33780804,13132,591.18799200,4181187.39303234,0,2017-11-07
83,1510099200000,7070.0,7770.02,6651.0,7303.0,2822.298802,1510185599999,20491286.19840822,24381,1291.34447200,9394534.42380506,0,2017-11-08
84,1510185600000,7303.01,7392.0,7015.0,7079.99,1913.398308,1510271999999,13798534.34721742,13818,724.15487800,5221300.62862515,0,2017-11-09
85,1510272000000,7079.0,7279.91,6255.01,6506.98,3254.704105,1510358399999,22083345.18396158,18889,1565.26143900,10594456.21115611,0,2017-11-10
86,1510358400000,6503.0,6797.98,6100.0,6245.05,2754.156861,1510444799999,17681445.46474999,17840,1127.47614800,7260382.61767693,0,2017-11-11
87,1510444800000,6245.05,6630.0,5325.01,5811.03,4968.483069,1510531199999,29711508.60084671,31069,2267.41074400,13607604.41635319,0,2017-11-12
88,1510531200000,5839.94,6697.47,5699.99,6465.99,2621.243039,1510617599999,16498136.09913936,16165,1299.99691900,8190123.54546063,0,2017-11-13
89,1510617600000,6465.99,6684.98,6311.07,6574.99,1254.292531,1510703999999,8168729.97122799,10476,612.13620200,3991112.73071270,0,2017-11-14
90,1510704000000,6575.99,7298.0,6575.99,7240.06,1779.605845,1510790399999,12446186.45092821,10313,958.59199000,6705958.03258740,0,2017-11-15
91,1510790400000,7240.14,7940.0,7076.0,7864.5,2331.95675,1510876799999,17499577.25815967,14961,1196.41071700,8973214.57023640,0,2017-11-16
92,1510876800000,7876.98,7989.0,7451.0,7699.19,3982.395925,1510963199999,31024092.61951179,22012,1910.20823700,14893068.96849563,0,2017-11-17
93,1510963200000,7680.01,7819.99,7422.0,7761.94,3954.266477,1511049599999,30334498.31525712,18383,1891.34032400,14512569.88845333,0,2017-11-18
94,1511049600000,7761.94,8123.15,7650.33,8038.0,3867.340444,1511135999999,30322635.76894570,14897,2097.61334600,16448877.84771707,0,2017-11-19
95,1511136000000,8057.11,8319.99,7954.0,8212.0,3886.634348,1511222399999,31567135.38731295,20101,1816.36633900,14741452.72913412,0,2017-11-20
96,1511222400000,8212.49,8400.0,7801.0,8119.51,4544.474016,1511308799999,37074997.58090905,20798,2222.29121500,18131894.11366924,0,2017-11-21
97,1511308800000,8091.09,8322.68,8091.09,8205.92,3545.00571,1511395199999,29124078.47217724,14752,1823.86037400,14992767.17647145,0,2017-11-22
98,1511395200000,8233.03,8260.0,8000.0,8019.99,4093.952687,1511481599999,33400702.99957629,16625,2163.75513100,17665030.24869222,0,2017-11-23
99,1511481600000,8019.97,8369.0,7850.0,8138.0,4411.789112,1511567999999,35840264.45804051,19754,2166.42527500,17613353.73937526,0,2017-11-24
100,1511568000000,8138.99,8734.78,8090.0,8700.01,4292.623682,1511654399999,36093005.20140187,18632,2294.92330000,19306904.20494265,0,2017-11-25
101,1511654400000,8700.04,9350.0,8604.72,9128.02,4147.380237,1511740799999,37138533.83941873,19268,2035.29175500,18226481.88953511,0,2017-11-26
102,1511740800000,9128.0,9654.28,9112.04,9650.0,4521.625707,1511827199999,42961064.95202934,22806,2433.44757500,23145323.64948013,0,2017-11-27
103,1511827200000,9650.0,9939.0,9570.5,9896.8,4917.210985,1511913599999,48235644.05765540,18923,2431.13850200,23851135.77284698,0,2017-11-28
104,1511913600000,9896.79,11300.03,8520.0,9687.88,13352.538715,1511999999999,135976167.45757934,47894,8662.63236200,88423971.28943045,0,2017-11-29
105,1512000000000,9687.88,10900.0,8850.8,9838.96,9389.574329,1512086399999,91430904.34116388,41153,5360.66024200,52384338.03597776,0,2017-11-30
106,1512086400000,9837.0,10898.0,9380.0,10782.99,6134.923633,1512172799999,62260697.58291551,32375,3269.86858800,33193672.16592109,0,2017-12-01
107,1512172800000,10775.04,11190.0,10620.0,10890.01,4765.439757,1512259199999,52046689.84006951,29694,2390.19427500,26111051.97904352,0,2017-12-02
108,1512259200000,10902.69,11825.0,10500.0,11165.41,5346.636524,1512345599999,60350708.29332783,39335,2574.24618700,29090180.16290429,0,2017-12-03
109,1512345600000,11165.41,11600.0,10802.0,11579.0,4663.424562,1512431999999,52814985.63993067,32232,2516.85503100,28512751.47162289,0,2017-12-04
110,1512432000000,11571.03,11853.0,11447.68,11699.99,5550.732055,1512518399999,64721253.04527842,31317,3135.63056500,36570499.65542363,0,2017-12-05
111,1512518400000,11699.99,13615.23,11665.58,13550.05,6707.946319,1512604799999,84409526.69576179,40196,3830.09838100,48223185.56586906,0,2017-12-06
112,1512604800000,13541.01,16649.96,13050.0,16599.0,7487.065695,1512691199999,109555325.34649763,57541,3931.04137600,57501459.77355417,0,2017-12-07
113,1512691200000,16599.0,17204.99,14015.0,15880.0,17589.013136,1512777599999,271586476.61914313,84727,11950.29181200,184080403.13797045,0,2017-12-08
114,1512777600000,15880.01,16269.3,12535.0,14656.07,13918.758687,1512863999999,205372672.98786432,66738,7988.32302300,118308773.57971703,0,2017-12-09
115,1512864000000,14664.01,15720.12,12368.0,14899.98,16553.037173,1512950399999,233767963.46201487,80669,8736.86934400,123176894.48606697,0,2017-12-10
116,1512950400000,14946.26,17470.0,14901.08,16587.97,11820.401762,1513036799999,193045127.90360038,71373,5905.23463300,96386375.05815985,0,2017-12-11
117,1513036800000,16587.97,16976.45,15875.0,16349.99,9436.802411,1513123199999,155716213.09834387,76032,4395.05152500,72561808.35535773,0,2017-12-12
118,1513123200000,16349.99,16546.0,14666.56,16033.29,12416.328801,1513209599999,196769674.31153058,83847,6127.95773900,97124627.48575148,0,2017-12-13
119,1513209600000,16030.34,16445.0,15450.0,16334.98,11616.867151,1513295999999,186092495.18348460,86150,5999.07517300,96150362.10506035,0,2017-12-14
120,1513296000000,16334.98,17991.0,16298.45,17539.83,9181.273947,1513382399999,159809704.04408673,85478,4712.57840000,81924043.94046211,0,2017-12-15
121,1513382400000,17516.81,19539.0,17190.01,19102.66,4202.628709,1513468799999,76293721.36508314,51777,2308.84716300,41958921.17812987,0,2017-12-16
122,1513468800000,19120.19,19798.68,18510.0,18860.02,9177.183434,1513555199999,175867439.47045137,84581,4197.96083500,80497172.92855518,0,2017-12-17
123,1513555200000,18860.04,19300.0,17029.98,18856.25,10624.633071,1513641599999,196339245.74519796,91956,4690.30214600,86666689.06405356,0,2017-12-18
124,1513641600000,18856.25,18950.0,16300.0,17295.2,13210.74822,1513727999999,232790625.92336665,116569,5740.50618400,101134115.92016459,0,2017-12-19
125,1513728000000,17295.2,17720.35,14777.66,16488.98,13450.496693,1513814399999,221193892.50223891,129762,5732.66403500,94404363.82531904,0,2017-12-20
126,1513814400000,16480.52,17309.5,14022.0,15492.64,20324.2173,1513900799999,320176825.29037606,117731,11672.76078900,184537677.79238920,0,2017-12-21
127,1513900800000,15514.03,15699.34,10961.0,13326.61,36076.271175,1513987199999,477509934.71828649,243261,17556.68244900,233435309.64831901,0,2017-12-22
128,1513987200000,13326.61,14950.0,12978.18,13300.0,13141.538875,1514073599999,184759685.33206666,135005,6547.66732600,92098774.46087750,0,2017-12-23
129,1514073600000,13300.0,13819.99,11640.0,13500.0,28557.534988,1514159999999,365709589.60302897,173557,15365.11354500,196993097.07332075,0,2017-12-24
130,1514160000000,13500.0,14300.0,12708.0,13699.34,15748.207607,1514246399999,213139657.62891454,116416,8834.65093800,119703848.85962639,0,2017-12-25
131,1514246400000,13699.34,16050.0,13533.0,15689.01,15034.668104,1514332799999,224843731.89656885,133133,8436.17129800,125842113.78661472,0,2017-12-26
132,1514332800000,15709.98,16498.05,14200.15,15459.99,14959.864723,1514419199999,231229932.48204057,142202,7843.41976100,121346099.97221792,0,2017-12-27
133,1514419200000,15459.97,15539.99,13150.0,14182.11,21717.858014,1514505599999,303401227.98652002,178032,11431.78769100,159795892.05003202,0,2017-12-28
134,1514505600000,14199.14,14981.0,13850.0,14378.9,18072.008116,1514591999999,260911629.21807673,142100,10502.69575000,151673949.96207923,0,2017-12-29
135,1514592000000,14378.99,14398.85,11750.0,12440.01,19221.158039,1514678399999,247803953.75248587,190204,9530.51786000,123372468.27892077,0,2017-12-30
136,1514678400000,12345.1,14050.11,12149.98,13716.36,11768.989718,1514764799999,155283285.36704132,138893,6085.52327700,80277167.62529440,0,2017-12-31
137,1514764800000,13715.65,13818.55,12750.0,13380.0,8609.915844,1514851199999,114799747.44197057,105595,3961.93894600,52809747.44038045,0,2018-01-01
138,1514851200000,13382.16,15473.49,12890.02,14675.11,20078.092111,1514937599999,279717107.43371920,177728,11346.32673900,158080088.68331682,0,2018-01-02
139,1514937600000,14690.0,15307.56,14150.0,14919.51,15905.667639,1515023999999,236116868.33619011,162787,8994.95356600,133587333.24534808,0,2018-01-03
140,1515024000000,14919.51,15280.0,13918.04,15059.54,21329.649574,1515110399999,312781583.79830782,170310,12680.81295100,186116793.01158931,0,2018-01-04
141,1515110400000,15059.56,17176.24,14600.0,16960.39,23251.491125,1515196799999,369321956.48683753,192969,13346.62229300,211829900.67898224,0,2018-01-05
142,1515196800000,16960.39,17143.13,16011.21,17069.79,18571.457508,1515283199999,309216920.98641042,158242,11007.16405600,183417769.06237719,0,2018-01-06
143,1515283200000,17069.79,17099.96,15610.0,16150.03,12493.125558,1515369599999,206194706.37068353,120269,6779.32050800,112151163.12743520,0,2018-01-07
144,1515369600000,16218.85,16322.3,12812.0,14902.54,26600.609912,1515455999999,396569997.15746266,208642,13756.84438900,206049582.13668824,0,2018-01-08
145,1515456000000,14902.54,15500.0,14011.05,14400.0,14315.004253,1515542399999,210630187.45766862,156656,6841.23328700,100698572.90002140,0,2018-01-09
146,1515542400000,14401.0,14955.66,13131.31,14907.09,17411.001655,1515628799999,244011366.76302799,161476,8529.55467500,119570139.80645349,0,2018-01-10
147,1515628800000,14940.0,14968.68,11400.0,13238.78,33554.723751,1515715199999,446587594.69373790,239416,16422.01998000,218762237.37910992,0,2018-01-11
148,1515715200000,13238.76,14109.78,12500.0,13740.01,16417.162137,1515801599999,222516076.27145907,134452,8117.31207500,110040020.18147800,0,2018-01-12
149,1515801600000,13749.95,14580.0,13706.15,14210.0,12221.508528,1515887999999,173086488.54788404,123639,5574.17840800,78958098.94638569,0,2018-01-13
150,1515888000000,14210.0,14339.5,12569.2,13474.99,17017.894329,1515974399999,226525305.12938110,152364,8288.38291100,110381556.67259862,0,2018-01-14
151,1515974400000,13477.98,14249.99,13147.79,13539.93,14652.094705,1516060799999,200614554.53834300,145362,7431.06327200,101748315.63707082,0,2018-01-15
152,1516060800000,13500.0,13542.93,9035.0,10900.0,63401.169175,1516147199999,722150828.14940244,418243,30353.40171700,346777069.93374636,0,2018-01-16
153,1516147200000,10899.99,11680.99,9037.94,10988.79,72331.796646,1516233599999,744154180.13120590,517293,35412.79813700,365047291.43037911,0,2018-01-17
154,1516233600000,10972.59,11878.82,10435.33,10961.97,48464.434937,1516319999999,541289614.05840462,393112,23814.38284500,266091805.66522687,0,2018-01-18
155,1516320000000,10960.0,11795.0,10360.0,11474.98,34129.375421,1516406399999,382773499.22657920,273271,16871.41635500,189259676.89222242,0,2018-01-19
156,1516406400000,11474.98,13099.0,11412.45,12799.94,28768.857827,1516492799999,358561107.78097045,251647,14389.19600500,179183657.90470727,0,2018-01-20
157,1516492800000,12799.8,12799.8,10965.0,11530.0,41379.773426,1516579199999,485289230.81889239,360207,20574.76006100,241154449.98183498,0,2018-01-21
158,1516579200000,11530.0,11926.35,9900.24,10760.05,43752.606791,1516665599999,475716514.20869704,363264,21300.57582800,231677479.12562198,0,2018-01-22
159,1516665600000,10760.05,11399.0,9905.0,10799.18,37473.922552,1516751999999,399419413.23298073,355286,18747.79382800,199899519.27329972,0,2018-01-23
160,1516752000000,10799.14,11570.48,10500.0,11349.99,27158.587762,1516838399999,299470607.43020020,293429,13087.39308800,144335221.62540217,0,2018-01-24
161,1516838400000,11349.96,11794.05,10950.21,11175.27,20839.954183,1516924799999,236081364.97365229,221040,10201.38691900,115584688.24733494,0,2018-01-25
162,1516924800000,11184.7,11643.0,10311.15,11089.0,33056.87196,1517011199999,360482470.17375426,314720,15330.78955300,167328952.39330244,0,2018-01-26
163,1517011200000,11089.0,11650.0,10842.69,11491.0,18860.768345,1517097599999,212663199.53348226,207478,9208.93796300,103935891.79616303,0,2018-01-27
164,1517097600000,11499.98,12244.0,11408.0,11879.95,16887.339524,1517183999999,200211582.94345406,206247,7342.78699700,87011013.83204750,0,2018-01-28
165,1517184000000,11879.95,11975.02,11139.55,11251.0,14170.377538,1517270399999,162110154.87880376,169199,6016.49687100,68819972.52308751,0,2018-01-29
166,1517270400000,11250.11,11308.42,9900.0,10237.51,25554.372946,1517356799999,268978329.50861528,259212,11388.09641900,119864289.07103088,0,2018-01-30
167,1517356800000,10230.0,10425.85,9700.0,10285.1,18015.956805,1517443199999,181644207.11316262,201422,8782.58444200,88609272.64228793,0,2018-01-31
168,1517443200000,10285.1,10335.0,8750.99,9224.52,33564.764311,1517529599999,317636345.98437110,316020,15430.00384900,146130725.87047478,0,2018-02-01
169,1517529600000,9224.52,9250.0,8010.02,8873.03,49971.626975,1517615999999,434236483.70448739,453411,23113.50358400,201292749.51509915,0,2018-02-02
170,1517616000000,8873.03,9473.01,8229.0,9199.96,28725.000735,1517702399999,256834729.05991090,327519,14182.83814600,127068644.49604894,0,2018-02-03
171,1517702400000,9199.96,9368.0,7930.0,8184.81,32014.308449,1517788799999,274912288.42132198,356134,13805.29579000,118884553.20936234,0,2018-02-04
172,1517788800000,8179.99,8382.8,6625.0,6939.99,63403.182579,1517875199999,471166218.71344725,533510,29857.35839000,222022401.01692357,0,2018-02-05
173,1517875200000,6939.63,7878.0,6000.01,7652.14,100201.500307,1517961599999,684364276.36666888,785996,49565.02079400,339117633.40885492,0,2018-02-06
174,1517961600000,7655.02,8476.0,7150.01,7599.0,60778.460497,1518047999999,477935038.81177692,514893,30084.83626600,237137973.45313893,0,2018-02-07
175,1518048000000,7599.0,7844.0,7572.09,7784.02,1521.537318,1518049694788,11770168.04386595,12417,844.25881300,6532638.63751892,0,2018-02-08
176,1518134400000,7789.9,8738.0,7789.9,8683.92,20482.910825,1518220799999,173348469.81187892,273091,10404.04079200,88117562.12096504,0,2018-02-09
177,1518220800000,8683.93,9065.78,8120.0,8533.98,49381.512653,1518307199999,423411421.93098003,537578,24506.72329400,210253734.38065453,0,2018-02-10
178,1518307200000,8533.99,8549.0,7726.53,8063.88,45025.187952,1518393599999,366966437.24988851,524626,23180.34192000,188849914.34995836,0,2018-02-11
179,1518393600000,8063.82,8989.0,8053.0,8903.0,41987.85049,1518479999999,362440826.99437689,477660,20916.94974200,180528457.55458465,0,2018-02-12
180,1518480000000,8903.0,8950.0,8351.0,8539.9,35454.972956,1518566399999,305165143.69692337,401893,16558.45568000,142530987.43930228,0,2018-02-13
181,1518566400000,8535.17,9489.6,8533.0,9449.99,40811.952867,1518652799999,370126692.72823302,514897,20508.46344400,185896385.02591052,0,2018-02-14
182,1518652800000,9449.98,10219.5,9301.5,10000.09,52427.596715,1518739199999,512388484.73178286,608349,25805.09889200,252255267.88356850,0,2018-02-15
183,1518739200000,10000.89,10323.37,9666.0,10159.98,38161.205974,1518825599999,381103299.22388483,405310,18313.00446600,182947133.88868243,0,2018-02-16
184,1518825600000,10156.07,11075.07,10050.0,11039.55,41882.108407,1518911999999,446012696.16926725,413585,21147.62478900,225229265.72563554,0,2018-02-17
185,1518912000000,11039.55,11274.0,10080.0,10383.43,61137.380728,1518998399999,649423311.31002277,537534,29593.86377400,314511909.48933116,0,2018-02-18
186,1518998400000,10375.01,11250.0,10270.33,11153.0,40831.417131,1519084799999,443766562.68306607,366882,20619.87712900,224193685.43795273,0,2018-02-19
